ID,WF_ID,SALARY_MONTH,STARTDATE,ENDDATE,PAID_DAYS,OVERTIME_HOURS,TOTAL_LEAVE_TAKEN_CURRENT_MONTH,LEAVE_CARRY_FORWARD,TOTAL_LEAVE_AVAILABLE,LEAVE_ADJUSTED,LEAVE_BALANCE,LEAVE_DEDUCTION,BASIC_DA,HRA,SPECIAL_ALLOWANCES,ACTUAL_BASIC_DA,ACTUAL_HRA,ACTUAL_SPECIAL_ALLOWANCES,PRODUCTION_INCENTIVE_BONUS,PF,ESI,TDS,SHOP_FLOOR_FINE,OTHER_DEDUCTION,ADVANCE,OVERTIME_WAGES,WORKINGDAY_WAGES,TOTAL_WAGES,TOTAL_WAGES_AFTER_DEDUCTION,EMPLOYER_EPF,EMPLOYER_ESI,ADMIN_CHARGES,EDLI_CHARGES,CREATED_ON,MODE_OF_PAYMENT,PAID_STATUS
AEC78FBA-43E0-EB11-A40F-08F1EAEF4310,403555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.41,68.72,4,5,6,4,2,0,9634.00,0.00,608.00,9415.00,0.00,594.00,3384.00,1201.00,100.00,0.00,0.00,0.00,0.00,3384.00,10009.00,10009.00,12092.00,1201.00,435.27,50.05,50.05,2021-07-09 04:55:11.687,,UnPaid
AFC78FBA-43E0-EB11-A40F-08F1EAEF4310,413555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.00,104.25,2,0,1,1,0,1,8758.00,0.00,0.00,8421.00,0.00,0.00,4475.00,1011.00,97.00,0.00,0.00,0.00,0.00,4390.00,8421.00,8421.00,11788.00,1011.00,419.12,42.11,42.11,2021-07-09 04:55:12.433,,UnPaid
B0C78FBA-43E0-EB11-A40F-08F1EAEF4310,423555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,23.78,75.47,2,0,1,1,0,1,9634.00,1020.00,0.00,8811.00,933.00,0.00,4111.00,1057.00,104.00,0.00,0.00,0.00,0.00,3866.00,9744.00,9744.00,12694.00,1057.00,450.29,44.06,44.06,2021-07-09 04:55:13.183,,UnPaid
B1C78FBA-43E0-EB11-A40F-08F1EAEF4310,433555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,26.00,84.48,1,5,6,1,5,0,8758.00,0.00,0.00,8758.00,0.00,0.00,3642.00,1051.00,93.00,0.00,0.00,0.00,0.00,3557.00,8758.00,8758.00,11256.00,1051.00,403.00,43.79,43.79,2021-07-09 04:55:13.967,,UnPaid
B2C78FBA-43E0-EB11-A40F-08F1EAEF4310,443555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,22.36,66.53,4,0,1,1,0,3,8758.00,0.00,0.00,7532.00,0.00,0.00,3046.00,904.00,79.00,0.00,0.00,0.00,0.00,2801.00,7532.00,7532.00,9595.00,904.00,343.79,37.66,37.66,2021-07-09 04:55:14.653,,UnPaid
B3C78FBA-43E0-EB11-A40F-08F1EAEF4310,453555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,22.91,103.63,4,0,1,1,0,3,10791.00,0.00,730.00,9509.00,0.00,643.00,5900.00,1218.00,120.00,0.00,0.00,0.00,0.00,5740.00,10152.00,10152.00,14714.00,1218.00,521.69,50.76,50.76,2021-07-09 04:55:15.340,,UnPaid
B4C78FBA-43E0-EB11-A40F-08F1EAEF4310,463555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,24.00,70.25,3,0,1,1,0,2,9634.00,1020.00,0.00,8893.00,942.00,0.00,3598.00,1067.00,101.00,0.00,0.00,0.00,0.00,3598.00,9835.00,9835.00,12265.00,1067.00,436.57,44.47,44.47,2021-07-09 04:55:16.060,,UnPaid
B5C78FBA-43E0-EB11-A40F-08F1EAEF4310,473555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,24.28,145.30,2,5,6,2,4,0,9634.00,0.00,214.00,8997.00,0.00,200.00,7209.00,1104.00,123.00,0.00,0.00,0.00,0.00,6879.00,9197.00,9197.00,15179.00,1104.00,533.20,45.99,45.99,2021-07-09 04:55:16.730,,UnPaid
871FA9C0-43E0-EB11-A40F-08F1EAEF4310,483555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.00,109.00,2,0,1,1,0,1,8758.00,0.00,0.00,8421.00,0.00,0.00,4845.00,1011.00,99.00,0.00,0.00,0.00,0.00,4590.00,8421.00,8421.00,12156.00,1011.00,431.15,42.11,42.11,2021-07-09 04:55:17.467,,UnPaid
881FA9C0-43E0-EB11-A40F-08F1EAEF4310,493555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.19,22.78,3,5,6,3,3,0,8758.00,0.00,0.00,8485.00,0.00,0.00,1044.00,1018.00,71.00,0.00,0.00,0.00,0.00,959.00,8485.00,8485.00,8440.00,1018.00,309.69,42.43,42.43,2021-07-09 04:55:18.170,,UnPaid
891FA9C0-43E0-EB11-A40F-08F1EAEF4310,4F3555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,2.00,13.47,1,0,1,1,0,0,9634.00,0.00,214.00,741.00,0.00,16.00,713.00,91.00,11.00,0.00,0.00,0.00,0.00,638.00,757.00,757.00,1368.00,91.00,47.78,3.79,3.79,2021-07-09 04:55:18.497,,UnPaid
8A1FA9C0-43E0-EB11-A40F-08F1EAEF4310,503555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,2.00,0.00,2,5,6,2,4,0,9634.00,0.00,608.00,741.00,0.00,47.00,0.00,95.00,6.00,0.00,0.00,0.00,0.00,0.00,788.00,788.00,687.00,95.00,25.61,3.94,3.94,2021-07-09 04:55:18.573,,UnPaid
8B1FA9C0-43E0-EB11-A40F-08F1EAEF4310,533555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,2.00,3.63,1,0,1,1,0,0,9634.00,1020.00,0.00,741.00,78.00,0.00,186.00,89.00,8.00,0.00,0.00,0.00,0.00,186.00,819.00,819.00,908.00,89.00,32.66,3.71,3.71,2021-07-09 04:55:18.760,,UnPaid
8C1FA9C0-43E0-EB11-A40F-08F1EAEF4310,553555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,1.00,0.00,2,0,1,1,0,1,9634.00,0.00,214.00,371.00,0.00,8.00,0.00,45.00,3.00,0.00,0.00,0.00,0.00,0.00,379.00,379.00,331.00,45.00,12.32,1.90,1.90,2021-07-09 04:55:18.887,,UnPaid
8D1FA9C0-43E0-EB11-A40F-08F1EAEF4310,573555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,2.00,0.00,2,5,6,2,4,0,8758.00,0.00,713.00,674.00,0.00,55.00,0.00,87.00,5.00,0.00,0.00,0.00,0.00,0.00,729.00,729.00,637.00,87.00,23.69,3.65,3.65,2021-07-09 04:55:19.027,,UnPaid
8E1FA9C0-43E0-EB11-A40F-08F1EAEF4310,583555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,1.00,0.00,2,0,1,1,0,1,9634.00,0.00,608.00,371.00,0.00,23.00,0.00,47.00,3.00,0.00,0.00,0.00,0.00,0.00,394.00,394.00,344.00,47.00,12.81,1.97,1.97,2021-07-09 04:55:19.107,,UnPaid
8F1FA9C0-43E0-EB11-A40F-08F1EAEF4310,5C3555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,2.00,3.73,1,0,1,1,0,0,9634.00,1020.00,0.00,741.00,78.00,0.00,191.00,89.00,8.00,0.00,0.00,0.00,0.00,191.00,819.00,819.00,913.00,89.00,32.83,3.71,3.71,2021-07-09 04:55:19.323,,UnPaid
901FA9C0-43E0-EB11-A40F-08F1EAEF4310,5E3555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,2.00,3.02,1,0,1,1,0,0,8758.00,0.00,348.00,674.00,0.00,27.00,132.00,84.00,6.00,0.00,0.00,0.00,0.00,132.00,701.00,701.00,743.00,84.00,27.07,3.50,3.50,2021-07-09 04:55:19.463,,UnPaid
911FA9C0-43E0-EB11-A40F-08F1EAEF4310,603555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,2.00,3.78,1,0,1,1,0,0,8758.00,0.00,0.00,674.00,0.00,0.00,159.00,81.00,6.00,0.00,0.00,0.00,0.00,159.00,674.00,674.00,746.00,81.00,27.07,3.37,3.37,2021-07-09 04:55:19.573,,UnPaid
921FA9C0-43E0-EB11-A40F-08F1EAEF4310,643555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,2.00,3.63,1,0,1,1,0,0,8758.00,0.00,0.00,674.00,0.00,0.00,153.00,81.00,6.00,0.00,0.00,0.00,0.00,153.00,674.00,674.00,740.00,81.00,26.88,3.37,3.37,2021-07-09 04:55:19.810,,UnPaid
931FA9C0-43E0-EB11-A40F-08F1EAEF4310,683555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,2.00,3.38,1,0,1,1,0,0,8758.00,0.00,348.00,674.00,0.00,27.00,148.00,84.00,6.00,0.00,0.00,0.00,0.00,148.00,701.00,701.00,759.00,84.00,27.59,3.50,3.50,2021-07-09 04:55:20.043,,UnPaid
941FA9C0-43E0-EB11-A40F-08F1EAEF4310,6B3555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,2.00,0.00,2,5,6,2,4,0,10791.00,2761.00,0.00,830.00,212.00,0.00,0.00,100.00,8.00,0.00,0.00,0.00,0.00,0.00,1042.00,1042.00,934.00,100.00,33.87,4.15,4.15,2021-07-09 04:55:20.200,,UnPaid
951FA9C0-43E0-EB11-A40F-08F1EAEF4310,6C3555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,2.00,0.00,2,5,6,2,4,0,10791.00,1698.00,0.00,830.00,131.00,0.00,0.00,100.00,7.00,0.00,0.00,0.00,0.00,0.00,961.00,961.00,854.00,100.00,31.23,4.15,4.15,2021-07-09 04:55:20.277,,UnPaid
961FA9C0-43E0-EB11-A40F-08F1EAEF4310,6D3555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,2.00,0.00,2,5,6,2,4,0,8758.00,0.00,348.00,674.00,0.00,27.00,0.00,84.00,5.00,0.00,0.00,0.00,0.00,0.00,701.00,701.00,612.00,84.00,22.78,3.50,3.50,2021-07-09 04:55:20.357,,UnPaid
971FA9C0-43E0-EB11-A40F-08F1EAEF4310,6E3555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,2.00,3.00,1,0,1,1,0,0,8758.00,0.00,0.00,674.00,0.00,0.00,126.00,81.00,6.00,0.00,0.00,0.00,0.00,126.00,674.00,674.00,713.00,81.00,26.00,3.37,3.37,2021-07-09 04:55:20.450,,UnPaid
981FA9C0-43E0-EB11-A40F-08F1EAEF4310,6F3555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,2.00,0.00,1,0,1,1,0,0,8758.00,0.00,0.00,674.00,0.00,0.00,0.00,81.00,5.00,0.00,0.00,0.00,0.00,0.00,674.00,674.00,588.00,81.00,21.91,3.37,3.37,2021-07-09 04:55:20.543,,UnPaid
991FA9C0-43E0-EB11-A40F-08F1EAEF4310,703555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,2.00,0.00,1,0,1,1,0,0,8758.00,0.00,0.00,674.00,0.00,0.00,0.00,81.00,5.00,0.00,0.00,0.00,0.00,0.00,674.00,674.00,588.00,81.00,21.91,3.37,3.37,2021-07-09 04:55:20.620,,UnPaid
9A1FA9C0-43E0-EB11-A40F-08F1EAEF4310,713555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,2.00,3.57,1,0,1,1,0,0,8758.00,0.00,0.00,674.00,0.00,0.00,150.00,81.00,6.00,0.00,0.00,0.00,0.00,150.00,674.00,674.00,737.00,81.00,26.78,3.37,3.37,2021-07-09 04:55:20.700,,UnPaid
9B1FA9C0-43E0-EB11-A40F-08F1EAEF4310,953555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.00,98.35,2,0,1,1,0,1,10791.00,0.00,289.00,10376.00,0.00,278.00,5324.00,1278.00,120.00,0.00,0.00,0.00,0.00,5239.00,10654.00,10654.00,14580.00,1278.00,519.29,53.27,53.27,2021-07-09 04:55:21.700,,UnPaid
9C1FA9C0-43E0-EB11-A40F-08F1EAEF4310,963555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,23.76,69.23,3,0,1,1,0,2,9634.00,0.00,608.00,8804.00,0.00,556.00,3409.00,1123.00,96.00,0.00,0.00,0.00,0.00,3409.00,9360.00,9360.00,11550.00,1123.00,414.99,46.80,46.80,2021-07-09 04:55:22.417,,UnPaid
D97206D6-F7E1-EB11-A40F-08F1EAEF4310,D13555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,21.35,21.32,7,2,3,3,0,4,8758.00,0.00,0.00,7192.00,0.00,0.00,898.00,863.00,61.00,0.00,0.00,0.00,0.00,898.00,7192.00,7192.00,7166.00,863.00,262.93,35.96,35.96,2021-07-11 08:56:53.883,,UnPaid
DA7206D6-F7E1-EB11-A40F-08F1EAEF4310,D23555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,24.16,22.57,2,0,1,1,0,1,9634.00,0.00,242.00,8952.00,0.00,225.00,1072.00,1101.00,77.00,0.00,0.00,0.00,0.00,1072.00,9177.00,9177.00,9071.00,1101.00,333.09,45.89,45.89,2021-07-11 08:56:54.630,,UnPaid
DB7206D6-F7E1-EB11-A40F-08F1EAEF4310,D53555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.98,71.52,0,0,1,0,1,0,10791.00,4054.00,0.00,10783.00,4051.00,0.00,5189.00,1294.00,150.00,0.00,0.00,0.00,0.00,5104.00,14834.00,14834.00,18579.00,1294.00,650.75,53.92,53.92,2021-07-11 08:56:55.620,,UnPaid
DC7206D6-F7E1-EB11-A40F-08F1EAEF4310,D63555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,24.68,55.52,1,0,1,1,0,0,8758.00,0.00,713.00,8313.00,0.00,677.00,2528.00,1079.00,86.00,0.00,0.00,0.00,0.00,2528.00,8990.00,8990.00,10353.00,1079.00,374.34,44.95,44.95,2021-07-11 08:56:56.390,,UnPaid
DD7206D6-F7E1-EB11-A40F-08F1EAEF4310,D73555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,23.14,49.07,3,0,1,1,0,2,8758.00,0.00,713.00,7795.00,0.00,634.00,2234.00,1011.00,80.00,0.00,0.00,0.00,0.00,2234.00,8429.00,8429.00,9572.00,1011.00,346.55,42.15,42.15,2021-07-11 08:56:57.123,,UnPaid
DE7206D6-F7E1-EB11-A40F-08F1EAEF4310,D83555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,26.00,31.53,0,3,4,0,4,0,10791.00,0.00,468.00,10791.00,0.00,468.00,1707.00,1351.00,97.00,0.00,0.00,0.00,0.00,1707.00,11259.00,11259.00,11518.00,1351.00,421.40,56.30,56.30,2021-07-11 08:56:57.893,,UnPaid
DF7206D6-F7E1-EB11-A40F-08F1EAEF4310,D93555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.58,28.02,1,4,5,1,4,0,10791.00,4316.00,1559.00,10617.00,4246.00,1534.00,2245.00,1458.00,140.00,0.00,0.00,0.00,0.00,2245.00,16397.00,16397.00,17044.00,1458.00,605.87,60.76,60.76,2021-07-11 08:56:58.713,,UnPaid
E07206D6-F7E1-EB11-A40F-08F1EAEF4310,DC3555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,26.00,13.00,1,3,4,1,3,0,10791.00,2380.00,0.00,10791.00,2380.00,0.00,823.00,1295.00,105.00,0.00,0.00,0.00,0.00,823.00,13171.00,13171.00,12594.00,1295.00,454.81,53.96,53.96,2021-07-11 08:56:59.560,,UnPaid
E17206D6-F7E1-EB11-A40F-08F1EAEF4310,DD3555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,24.00,58.00,3,0,1,1,0,2,8758.00,0.00,348.00,8084.00,0.00,321.00,2539.00,1009.00,82.00,0.00,0.00,0.00,0.00,2539.00,8405.00,8405.00,9853.00,1009.00,355.68,42.03,42.03,2021-07-11 08:57:00.317,,UnPaid
E27206D6-F7E1-EB11-A40F-08F1EAEF4310,E63555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,24.00,120.80,3,0,1,1,0,2,9634.00,0.00,608.00,8893.00,0.00,561.00,6288.00,1134.00,118.00,0.00,0.00,0.00,0.00,5948.00,9454.00,9454.00,14490.00,1134.00,511.62,47.27,47.27,2021-07-11 08:57:01.270,,UnPaid
E37206D6-F7E1-EB11-A40F-08F1EAEF4310,F03555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,5.00,0.00,30,4,5,5,0,25,9634.00,0.00,214.00,1853.00,0.00,41.00,0.00,227.00,14.00,0.00,0.00,0.00,0.00,0.00,1894.00,1894.00,1653.00,227.00,61.56,9.47,9.47,2021-07-11 08:57:01.873,,UnPaid
E47206D6-F7E1-EB11-A40F-08F1EAEF4310,F13555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,1.00,0.00,30,0,1,1,0,29,8758.00,0.00,876.00,337.00,0.00,34.00,0.00,45.00,3.00,0.00,0.00,0.00,0.00,0.00,371.00,371.00,323.00,45.00,12.06,1.86,1.86,2021-07-11 08:57:01.950,,UnPaid
E57206D6-F7E1-EB11-A40F-08F1EAEF4310,F23555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,1.00,0.00,30,0,1,1,0,29,10791.00,4316.00,195.00,415.00,166.00,8.00,0.00,51.00,4.00,0.00,0.00,0.00,0.00,0.00,589.00,589.00,534.00,51.00,19.14,2.12,2.12,2021-07-11 08:57:02.020,,UnPaid
E67206D6-F7E1-EB11-A40F-08F1EAEF4310,F43555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,23.00,92.77,4,0,1,1,0,3,9634.00,0.00,834.00,8522.00,0.00,738.00,4914.00,1111.00,106.00,0.00,0.00,0.00,0.00,4669.00,9260.00,9260.00,12957.00,1111.00,460.66,46.30,46.30,2021-07-11 08:57:02.823,,UnPaid
E77206D6-F7E1-EB11-A40F-08F1EAEF4310,F53555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,20.98,83.23,4,0,1,1,0,3,10791.00,1873.00,0.00,8708.00,1511.00,0.00,5322.00,1045.00,117.00,0.00,0.00,0.00,0.00,5067.00,10219.00,10219.00,14379.00,1045.00,505.08,43.54,43.54,2021-07-11 08:57:03.580,,UnPaid
48A04ADC-F7E1-EB11-A40F-08F1EAEF4310,F63555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.00,95.92,2,0,1,1,0,1,10791.00,0.00,289.00,10376.00,0.00,278.00,5280.00,1278.00,120.00,0.00,0.00,0.00,0.00,5110.00,10654.00,10654.00,14536.00,1278.00,517.86,53.27,53.27,2021-07-11 08:57:04.397,,UnPaid
49A04ADC-F7E1-EB11-A40F-08F1EAEF4310,F73555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,26.00,106.92,1,0,1,1,0,0,8758.00,0.00,876.00,8758.00,0.00,876.00,5122.00,1156.00,111.00,0.00,0.00,0.00,0.00,4952.00,9634.00,9634.00,13489.00,1156.00,479.57,48.17,48.17,2021-07-11 08:57:05.183,,UnPaid
4AA04ADC-F7E1-EB11-A40F-08F1EAEF4310,F83555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,22.93,64.58,3,0,1,1,0,2,8758.00,0.00,876.00,7724.00,0.00,773.00,2991.00,1020.00,86.00,0.00,0.00,0.00,0.00,2991.00,8497.00,8497.00,10382.00,1020.00,373.36,42.48,42.48,2021-07-11 08:57:05.917,,UnPaid
4BA04ADC-F7E1-EB11-A40F-08F1EAEF4310,2E3655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,21.00,65.65,6,0,1,1,0,5,8758.00,0.00,348.00,7074.00,0.00,281.00,2874.00,883.00,77.00,0.00,0.00,0.00,0.00,2874.00,7355.00,7355.00,9269.00,883.00,332.44,36.78,36.78,2021-07-11 08:57:06.603,,UnPaid
4CA04ADC-F7E1-EB11-A40F-08F1EAEF4310,7E3655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,2.00,0.00,2,5,6,2,4,0,10791.00,3301.00,0.00,830.00,254.00,0.00,0.00,100.00,8.00,0.00,0.00,0.00,0.00,0.00,1084.00,1084.00,976.00,100.00,35.23,4.15,4.15,2021-07-11 08:57:07.537,,UnPaid
4DA04ADC-F7E1-EB11-A40F-08F1EAEF4310,7F3655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,2.00,0.00,2,5,6,2,4,0,10791.00,3442.00,0.00,830.00,265.00,0.00,0.00,100.00,8.00,0.00,0.00,0.00,0.00,0.00,1095.00,1095.00,987.00,100.00,35.59,4.15,4.15,2021-07-11 08:57:07.620,,UnPaid
4EA04ADC-F7E1-EB11-A40F-08F1EAEF4310,803655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,2.00,0.00,2,5,6,2,4,0,10791.00,0.00,710.00,830.00,0.00,55.00,0.00,106.00,7.00,0.00,0.00,0.00,0.00,0.00,885.00,885.00,772.00,106.00,28.76,4.43,4.43,2021-07-11 08:57:07.690,,UnPaid
4FA04ADC-F7E1-EB11-A40F-08F1EAEF4310,813655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.58,90.67,1,0,1,1,0,0,10791.00,3228.00,0.00,10617.00,3176.00,0.00,6196.00,1274.00,150.00,0.00,0.00,0.00,0.00,6111.00,13793.00,13793.00,18565.00,1274.00,649.64,53.09,53.09,2021-07-11 08:57:08.510,,UnPaid
50A04ADC-F7E1-EB11-A40F-08F1EAEF4310,823655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,24.00,99.65,3,0,1,1,0,2,10791.00,4316.00,303.00,9961.00,3984.00,280.00,7553.00,1229.00,158.00,0.00,0.00,0.00,0.00,7383.00,14225.00,14225.00,20391.00,1229.00,682.50,51.21,51.21,2021-07-11 08:57:09.180,,UnPaid
51A04ADC-F7E1-EB11-A40F-08F1EAEF4310,833655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,23.33,80.98,3,0,1,1,0,2,10791.00,4316.00,1559.00,9683.00,3873.00,1399.00,6574.00,1330.00,158.00,0.00,0.00,0.00,0.00,6489.00,14955.00,14955.00,20041.00,1330.00,682.50,55.41,55.41,2021-07-11 08:57:10.013,,UnPaid
52A04ADC-F7E1-EB11-A40F-08F1EAEF4310,843655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,26.00,95.10,1,1,2,1,1,0,9634.00,1020.00,0.00,9634.00,1020.00,0.00,4956.00,1156.00,117.00,0.00,0.00,0.00,0.00,4871.00,10654.00,10654.00,14337.00,1156.00,507.33,48.17,48.17,2021-07-11 08:57:10.800,,UnPaid
53A04ADC-F7E1-EB11-A40F-08F1EAEF4310,853655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,24.00,113.60,3,0,1,1,0,2,10791.00,0.00,730.00,9961.00,0.00,674.00,6462.00,1276.00,128.00,0.00,0.00,0.00,0.00,6292.00,10635.00,10635.00,15693.00,1276.00,555.65,53.18,53.18,2021-07-11 08:57:11.517,,UnPaid
54A04ADC-F7E1-EB11-A40F-08F1EAEF4310,863655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,24.86,99.98,1,2,3,1,2,0,10791.00,2170.00,0.00,10318.00,2075.00,0.00,6400.00,1238.00,141.00,0.00,0.00,0.00,0.00,6230.00,12393.00,12393.00,17414.00,1238.00,610.77,51.59,51.59,2021-07-11 08:57:12.303,,UnPaid
55A04ADC-F7E1-EB11-A40F-08F1EAEF4310,873655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.00,94.15,2,0,1,1,0,1,10791.00,0.00,289.00,10376.00,0.00,278.00,5100.00,1278.00,118.00,0.00,0.00,0.00,0.00,5015.00,10654.00,10654.00,14358.00,1278.00,512.01,53.27,53.27,2021-07-11 08:57:13.020,,UnPaid
56A04ADC-F7E1-EB11-A40F-08F1EAEF4310,883655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,26.00,95.65,2,2,3,2,1,0,10791.00,2688.00,0.00,10791.00,2688.00,0.00,6283.00,1295.00,148.00,0.00,0.00,0.00,0.00,6198.00,13479.00,13479.00,18319.00,1295.00,642.27,53.96,53.96,2021-07-11 08:57:13.787,,UnPaid
93D35DE2-F7E1-EB11-A40F-08F1EAEF4310,893655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,26.00,110.08,0,4,5,0,5,0,10791.00,1193.00,0.00,10791.00,1193.00,0.00,6512.00,1295.00,139.00,0.00,0.00,0.00,0.00,6342.00,11984.00,11984.00,17062.00,1295.00,601.12,53.96,53.96,2021-07-11 08:57:14.590,,UnPaid
94D35DE2-F7E1-EB11-A40F-08F1EAEF4310,8A3655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,1.00,0.00,26,0,1,1,0,25,10791.00,0.00,289.00,415.00,0.00,11.00,0.00,51.00,3.00,0.00,0.00,0.00,0.00,0.00,426.00,426.00,372.00,51.00,13.85,2.13,2.13,2021-07-11 08:57:14.657,,UnPaid
9DC71F22-F9E1-EB11-A40F-08F1EAEF4310,D13555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,21.35,21.32,7,2,3,3,0,4,8758.00,0.00,0.00,7192.00,0.00,0.00,898.00,863.00,61.00,0.00,0.00,0.00,0.00,898.00,7192.00,7192.00,7166.00,863.00,262.93,35.96,35.96,2021-07-11 09:06:11.053,,UnPaid
9EC71F22-F9E1-EB11-A40F-08F1EAEF4310,D23555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,24.16,22.57,2,0,1,1,0,1,9634.00,0.00,242.00,8952.00,0.00,225.00,1072.00,1101.00,77.00,0.00,0.00,0.00,0.00,1072.00,9177.00,9177.00,9071.00,1101.00,333.09,45.89,45.89,2021-07-11 09:06:11.823,,UnPaid
9FC71F22-F9E1-EB11-A40F-08F1EAEF4310,D53555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.98,71.52,0,0,1,0,1,0,10791.00,4054.00,0.00,10783.00,4051.00,0.00,5189.00,1294.00,150.00,0.00,0.00,0.00,0.00,5104.00,14834.00,14834.00,18579.00,1294.00,650.75,53.92,53.92,2021-07-11 09:06:12.763,,UnPaid
A0C71F22-F9E1-EB11-A40F-08F1EAEF4310,D63555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,24.68,55.52,1,0,1,1,0,0,8758.00,0.00,713.00,8313.00,0.00,677.00,2528.00,1079.00,86.00,0.00,0.00,0.00,0.00,2528.00,8990.00,8990.00,10353.00,1079.00,374.34,44.95,44.95,2021-07-11 09:06:13.513,,UnPaid
